year,month,day,hour,minute,second,lat(deg),lon(deg),depth(km),x(m),y(m),z(m),magnitude
2014,07,07,16,01,51.280,37.653967,-118.851782,6.728,-40.2,-188.3,736.8,-0.24
2014,07,07,16,04,48.070,37.657080,-118.852433,6.954,-97.7,157.2,962.6,0.69
2014,07,07,16,09,53.850,37.654590,-118.852157,6.775,-73.3,-119.1,783.9,-0.28
2014,07,07,16,10,42.880,37.653723,-118.852083,6.827,-66.9,-215.4,835.3,0.01
2014,07,07,16,12,42.490,37.657202,-118.852466,6.957,-100.4,170.6,965.5,1.43
2014,07,07,16,14,57.550,37.657068,-118.852401,6.964,-94.7,156.0,973.2,-0.06
2014,07,07,16,16,40.420,37.657662,-118.852433,6.966,-97.7,221.8,974.7,-0.09
2014,07,07,16,20,01.990,37.657438,-118.852441,6.967,-98.4,196.9,975.6,1.05
2014,07,07,16,21,58.120,37.654883,-118.852083,6.770,-66.5,-86.8,778.7,0.33
2014,07,07,16,23,37.000,37.657511,-118.852523,6.995,-105.2,204.9,1003.3,0.04
2014,07,07,16,26,43.790,37.657336,-118.852433,6.979,-97.8,185.7,987.5,0.22
2014,07,07,16,29,58.270,37.654309,-118.851896,6.774,-50.4,-150.5,782.7,1.82
2014,07,07,16,31,53.410,37.649284,-118.851855,6.862,-46.9,-708.1,871.7,-0.67
2014,07,07,16,33,41.330,37.652429,-118.852246,7.098,-81.1,-358.9,1106.4,-0.02
2014,07,07,16,37,04.970,37.647717,-118.850594,7.163,64.4,-882.2,1172.2,0.35
2014,07,07,16,42,19.160,37.647274,-118.850472,7.122,75.7,-931.1,1130.3,0.33
2014,07,07,16,43,42.650,37.648612,-118.851522,6.687,-17.5,-782.6,695.5,0.15
2014,07,07,16,45,02.700,37.651070,-118.851847,6.928,-46.1,-509.9,936.4,0.22
2014,07,07,16,59,04.530,37.650028,-118.851538,6.636,-19.0,-625.5,644.8,0.38
2014,07,07,16,59,33.890,37.647457,-118.850505,7.144,72.2,-910.8,1153.0,0.08
2014,07,07,17,01,17.160,37.648661,-118.851717,6.896,-34.3,-777.3,905.0,-0.64
2014,07,07,17,07,31.680,37.647660,-118.850724,7.183,53.3,-888.2,1192.1,0.38
2014,07,07,17,12,23.280,37.655648,-118.852279,6.882,-84.0,-2.0,890.5,0.23
2014,07,07,17,13,14.940,37.655444,-118.852262,6.888,-82.6,-24.2,897.3,-0.15
2014,07,07,17,22,11.460,37.649955,-118.851571,6.657,-21.5,-633.6,665.3,0.27
2014,07,07,17,35,20.760,37.653821,-118.851969,6.796,-56.5,-204.6,804.5,0.44
2014,07,07,17,36,57.840,37.648800,-118.851156,7.027,14.9,-762.0,1036.1,0.70
2014,07,07,17,44,45.480,37.657007,-118.852498,6.955,-103.2,148.8,963.6,1.15
2014,07,07,17,45,08.400,37.657227,-118.852490,6.971,-102.6,173.5,979.4,0.20
2014,07,07,17,50,06.620,37.649972,-118.851660,6.740,-29.4,-632.0,749.0,1.35
2014,07,07,17,53,11.600,37.649007,-118.851050,6.819,24.2,-739.0,828.1,-0.03
2014,07,07,17,53,51.200,37.656746,-118.852409,6.973,-95.8,119.9,982.2,-0.04
2014,07,07,17,54,16.800,37.653316,-118.851782,6.737,-40.1,-260.5,745.9,0.33
2014,07,07,18,03,02.220,37.649463,-118.852067,6.862,-65.7,-688.3,870.4,-0.02
2014,07,07,18,05,22.860,37.650049,-118.851725,6.759,-35.0,-623.3,768.0,1.38
2014,07,07,18,11,58.040,37.656795,-118.852417,6.963,-96.0,125.4,971.4,0.51
2014,07,07,18,15,07.220,37.650033,-118.851571,6.716,-21.8,-625.1,725.0,1.28
2014,07,07,18,17,16.600,37.656506,-118.852344,6.957,-89.8,93.6,966.1,-0.31
2014,07,07,18,18,46.840,37.655766,-118.852262,6.777,-82.6,11.4,786.1,0.24
2014,07,07,18,19,03.400,37.649137,-118.851937,6.853,-53.8,-724.3,862.1,0.21
2014,07,07,18,19,44.140,37.650248,-118.851790,6.769,-40.6,-601.3,777.8,0.55
2014,07,07,18,21,23.700,37.649886,-118.851489,6.695,-14.4,-641.4,703.3,0.42
2014,07,07,18,21,36.600,37.649105,-118.851904,6.853,-51.3,-728.0,862.2,-0.19
2014,07,07,18,23,58.860,37.650256,-118.851701,6.760,-33.1,-600.4,769.0,0.42
2014,07,07,18,24,53.720,37.655811,-118.852327,6.907,-88.2,16.3,915.7,0.91
2014,07,07,18,24,58.620,37.649882,-118.851522,6.708,-17.2,-641.6,716.6,0.53
2014,07,07,18,26,46.460,37.650354,-118.851896,6.804,-50.5,-589.5,812.5,-0.16
2014,07,07,18,27,21.160,37.655090,-118.852026,6.712,-61.6,-63.5,720.6,0.41
2014,07,07,18,35,33.080,37.650134,-118.851603,6.694,-24.7,-613.7,702.4,0.64
2014,07,07,18,35,48.040,37.655725,-118.852254,6.904,-82.1,6.7,913.8,0.02
2014,07,07,18,36,44.280,37.656303,-118.852604,7.129,-112.7,70.8,1138.1,0.25
2014,07,07,18,37,22.500,37.656340,-118.852572,7.133,-109.8,75.2,1141.6,0.20
2014,07,07,18,39,03.000,37.655164,-118.852002,6.706,-59.5,-55.6,715.1,0.30
2014,07,07,18,39,27.340,37.650675,-118.851912,6.795,-51.8,-553.5,803.8,0.17
2014,07,07,18,41,02.780,37.656405,-118.852612,7.117,-113.8,82.0,1125.7,0.12
2014,07,07,18,48,29.880,37.651074,-118.851880,7.011,-48.6,-509.2,1019.5,0.07
2014,07,07,18,50,58.020,37.650781,-118.851904,7.031,-51.0,-542.0,1039.6,-0.01
2014,07,07,18,53,07.600,37.655070,-118.852018,6.697,-60.9,-65.8,706.2,1.09
2014,07,07,18,53,39.520,37.650956,-118.852026,7.037,-62.1,-522.6,1045.9,0.23
2014,07,07,19,00,58.540,37.649740,-118.851514,6.659,-16.2,-657.5,667.6,1.05
2014,07,07,19,03,08.820,37.649422,-118.852043,6.850,-63.3,-692.6,858.6,0.62
2014,07,07,19,06,21.220,37.653589,-118.852002,7.103,-59.3,-230.1,1111.9,-0.21
2014,07,07,19,18,43.220,37.656112,-118.852555,7.131,-108.8,49.8,1139.3,0.79
2014,07,07,19,20,03.840,37.649569,-118.851489,6.626,-14.1,-676.4,634.4,0.37
2014,07,07,19,23,08.220,37.649532,-118.851432,6.638,-9.2,-680.6,646.7,0.06
2014,07,07,19,28,31.920,37.655892,-118.852352,6.911,-90.6,25.3,920.0,0.44
2014,07,07,19,28,51.280,37.655994,-118.852336,6.918,-89.0,36.4,926.5,0.02
2014,07,07,19,29,36.480,37.648669,-118.850944,7.060,34.0,-776.2,1068.8,-0.68
2014,07,07,19,29,43.600,37.649679,-118.851937,6.842,-54.1,-664.3,850.5,-0.07
2014,07,07,19,37,27.820,37.653056,-118.851416,6.596,-7.9,-289.3,604.6,0.09
2014,07,07,19,50,15.640,37.649504,-118.851514,6.637,-16.6,-683.9,645.3,0.28
2014,07,07,19,50,19.480,37.653914,-118.852002,7.188,-59.5,-194.3,1197.0,0.62
2014,07,07,19,51,36.020,37.649593,-118.851326,6.646,-0.3,-673.6,654.6,-0.11
2014,07,07,19,53,30.920,37.649064,-118.851400,6.599,-6.3,-732.6,607.3,0.12
2014,07,07,19,54,22.620,37.656563,-118.852629,7.132,-114.6,99.8,1141.2,0.15
2014,07,07,19,59,47.260,37.656384,-118.852653,7.133,-117.0,80.0,1141.5,0.42
2014,07,07,20,00,14.700,37.654488,-118.851945,6.595,-54.4,-130.5,603.6,-0.23
2014,07,07,20,01,37.320,37.649491,-118.851416,6.653,-7.9,-685.2,661.5,0.07
2014,07,07,20,03,01.620,37.652100,-118.851245,6.549,7.2,-395.6,557.6,0.71
2014,07,07,20,08,22.000,37.655530,-118.852303,6.893,-85.9,-14.8,901.7,-0.19
2014,07,07,20,09,55.300,37.652014,-118.851221,6.529,9.7,-405.0,537.9,0.29
2014,07,07,20,13,44.280,37.653646,-118.851383,6.633,-5.3,-223.8,642.1,-0.08
2014,07,07,20,20,03.200,37.650273,-118.851709,7.036,-33.6,-598.3,1045.1,0.41
2014,07,07,20,22,18.300,37.652669,-118.852157,6.863,-73.4,-332.6,871.6,-0.13
2014,07,07,20,25,37.800,37.650179,-118.851595,7.036,-23.5,-608.7,1045.3,-0.38
2014,07,07,20,25,51.480,37.650305,-118.851636,7.031,-27.0,-595.0,1040.1,0.16
2014,07,07,20,38,39.760,37.649471,-118.851457,6.664,-11.4,-687.4,672.8,0.29
2014,07,07,20,41,12.120,37.654163,-118.851969,6.884,-56.7,-166.6,894.0,-0.27
2014,07,07,20,41,51.340,37.654594,-118.851953,6.647,-55.6,-118.9,655.8,0.14
2014,07,07,20,45,38.440,37.657076,-118.852279,6.949,-84.2,156.8,957.8,-0.09
2014,07,07,20,50,42.760,37.657174,-118.852311,6.947,-87.2,167.6,956.0,-0.14
2014,07,07,20,52,40.600,37.657251,-118.852319,6.938,-87.8,176.0,946.4,-0.05
2014,07,07,20,57,40.200,37.653821,-118.851660,7.202,-29.1,-204.4,1210.6,-0.44
2014,07,07,21,01,48.200,37.655839,-118.852336,7.010,-88.8,19.2,1019.0,1.10
2014,07,07,21,06,51.060,37.649475,-118.851432,6.655,-9.1,-687.0,664.0,-0.24
2014,07,07,21,12,57.340,37.654130,-118.851994,7.163,-59.1,-170.2,1171.9,0.45
2014,07,07,21,14,10.580,37.652804,-118.851872,7.121,-47.9,-317.4,1129.9,0.73
2014,07,07,21,25,05.440,37.651420,-118.851717,6.539,-34.1,-470.8,547.6,0.04
2014,07,07,21,54,14.160,37.651139,-118.850529,6.761,70.0,-502.3,769.4,0.50
2014,07,07,22,25,09.560,37.647888,-118.850269,7.087,93.0,-863.0,1095.6,-0.06
2014,07,07,22,37,38.540,37.648848,-118.851636,6.705,-26.9,-756.5,713.9,1.11
2014,07,07,22,48,53.240,37.648702,-118.851017,7.023,27.6,-772.6,1031.9,0.05
2014,07,07,22,54,20.640,37.655701,-118.852458,6.956,-99.9,4.0,965.2,-0.15
2014,07,07,23,05,04.160,37.653691,-118.851790,7.189,-41.3,-218.9,1197.7,0.40
2014,07,07,23,09,29.000,37.655709,-118.852515,6.950,-104.9,5.1,959.3,0.45
2014,07,07,23,26,23.320,37.649011,-118.851725,6.716,-34.9,-738.4,725.2,0.14
2014,07,07,23,46,51.160,37.655546,-118.852474,6.967,-101.2,-12.9,976.0,0.26
2014,07,07,23,58,42.660,37.650057,-118.851147,6.972,15.6,-622.4,980.6,-0.40
2014,07,08,00,09,33.810,37.648792,-118.851514,6.650,-16.2,-762.6,658.6,1.07
2014,07,08,00,36,08.870,37.648189,-118.850285,7.078,92.3,-829.8,1087.1,-0.42
2014,07,08,00,54,37.570,37.655782,-118.852222,6.683,-78.9,13.0,692.0,-0.25
2014,07,08,01,01,47.970,37.656490,-118.852238,6.716,-80.4,91.5,724.4,0.64
2014,07,08,01,16,18.200,37.655261,-118.852205,7.232,-77.5,-44.7,1240.8,-0.59
2014,07,08,01,21,39.950,37.656453,-118.852108,6.695,-68.9,87.5,703.3,-0.18
2014,07,08,01,40,45.640,37.654801,-118.852067,7.243,-65.4,-95.6,1251.9,-0.66
2014,07,08,01,52,45.810,37.655611,-118.852165,6.694,-73.6,-5.8,703.3,-0.21
2014,07,08,01,54,05.570,37.648222,-118.850806,7.163,45.8,-825.9,1171.8,0.00
2014,07,08,02,19,53.830,37.656067,-118.852254,6.995,-81.7,44.7,1003.4,-0.55
2014,07,08,02,21,06.690,37.655994,-118.852295,6.991,-85.4,36.6,999.9,-0.36
2014,07,08,02,32,20.250,37.655786,-118.852254,6.699,-82.1,13.7,707.9,0.06
2014,07,08,02,32,56.890,37.655994,-118.852507,6.624,-103.8,36.6,632.9,-0.41
2014,07,08,02,33,21.530,37.655721,-118.852197,6.694,-76.7,6.1,702.7,-0.12
2014,07,08,03,44,29.410,37.655969,-118.852360,6.676,-91.3,34.0,684.6,-0.23
2014,07,08,04,13,39.700,37.651383,-118.849048,7.303,200.9,-475.0,1311.8,-0.25
2014,07,08,04,47,41.230,37.655160,-118.852116,6.632,-70.0,-56.0,641.0,-0.52
2014,07,08,04,55,18.330,37.648633,-118.851115,6.754,18.5,-780.5,763.0,-0.33
2014,07,08,04,55,30.790,37.647990,-118.851310,6.658,1.2,-851.5,667.0,-0.15
2014,07,08,05,07,19.690,37.647843,-118.850765,7.098,49.9,-868.2,1107.1,0.30
2014,07,08,05,13,49.940,37.655265,-118.852100,6.605,-68.3,-44.1,613.4,0.77
2014,07,08,05,16,17.500,37.655391,-118.852148,6.600,-72.2,-30.3,608.9,1.52
2014,07,08,05,18,15.520,37.655066,-118.852010,6.619,-60.2,-66.3,628.1,-0.33
2014,07,08,05,19,34.280,37.655326,-118.852157,6.621,-73.5,-37.6,629.4,1.06
2014,07,08,05,19,38.650,37.655412,-118.852059,6.597,-64.8,-28.1,605.7,0.39
2014,07,08,05,19,59.110,37.655383,-118.852173,6.571,-74.9,-31.3,579.7,0.46
2014,07,08,05,20,26.440,37.654895,-118.851986,6.677,-57.8,-85.2,686.1,-0.34
2014,07,08,05,21,50.920,37.648071,-118.851400,6.657,-6.4,-842.7,665.6,1.00
2014,07,08,05,22,47.010,37.655400,-118.851644,6.617,-28.1,-29.6,626.0,-0.55
2014,07,08,05,23,52.430,37.648674,-118.851538,6.725,-18.8,-775.8,734.1,-0.10
2014,07,08,05,24,56.990,37.655391,-118.852238,6.555,-80.4,-30.3,563.6,0.87
2014,07,08,05,27,39.860,37.655062,-118.851904,6.586,-51.3,-66.8,594.5,-0.50
2014,07,08,05,28,30.520,37.654993,-118.851807,6.633,-42.1,-74.3,642.3,-0.41
2014,07,08,05,29,50.120,37.655326,-118.851994,6.619,-58.6,-37.5,627.4,0.46
2014,07,08,05,31,23.370,37.655192,-118.851994,6.644,-59.1,-52.4,652.9,0.03
2014,07,08,05,34,19.900,37.651624,-118.849072,7.323,198.9,-448.6,1331.3,-0.08
2014,07,08,05,34,28.280,37.651550,-118.849048,7.328,201.0,-456.7,1337.2,0.55
2014,07,08,05,35,16.000,37.655261,-118.851994,6.679,-58.9,-44.7,687.3,-0.54
2014,07,08,05,35,24.830,37.651709,-118.849121,7.349,194.7,-438.9,1358.2,1.37
2014,07,08,05,36,09.310,37.656401,-118.852132,6.691,-71.4,81.5,699.7,0.96
2014,07,08,05,36,44.070,37.656368,-118.852124,6.691,-70.6,78.1,699.7,1.42
2014,07,08,05,37,02.020,37.655037,-118.851969,6.635,-56.6,-69.7,643.9,0.12
2014,07,08,05,37,17.890,37.655477,-118.852026,6.670,-61.6,-20.6,678.9,0.34
2014,07,08,05,37,21.210,37.651705,-118.849105,7.316,196.1,-439.2,1324.3,0.44
2014,07,08,05,37,35.360,37.651371,-118.848747,7.309,227.6,-476.3,1317.7,-0.27
2014,07,08,05,37,41.980,37.655367,-118.852010,6.614,-60.1,-32.9,622.4,0.15
2014,07,08,05,37,58.390,37.655461,-118.852043,6.643,-63.0,-22.5,651.4,-0.34
2014,07,08,05,38,22.110,37.651803,-118.849146,7.353,192.8,-428.5,1361.3,-0.42
2014,07,08,05,38,51.690,37.651766,-118.849105,7.326,196.4,-432.7,1335.0,-0.07
2014,07,08,05,39,37.470,37.651904,-118.849146,7.325,192.8,-417.5,1333.4,0.25
2014,07,08,05,40,51.150,37.650753,-118.848706,7.267,231.4,-545.2,1275.7,0.36
2014,07,08,05,41,46.270,37.652067,-118.849227,7.301,185.0,-399.4,1310.1,-0.28
2014,07,08,05,42,10.770,37.652116,-118.849276,7.311,181.3,-393.9,1319.7,-0.14
2014,07,08,05,42,51.680,37.650806,-118.848796,7.249,223.1,-539.1,1258.2,-0.19
2014,07,08,05,43,06.020,37.651827,-118.849178,7.290,189.5,-425.7,1298.8,-0.33
2014,07,08,05,43,23.640,37.652006,-118.849105,7.351,196.3,-406.1,1360.0,-0.19
2014,07,08,05,44,04.220,37.651953,-118.849089,7.351,197.4,-411.9,1359.9,-0.06
2014,07,08,05,45,42.820,37.651233,-118.848617,7.334,238.9,-491.9,1342.9,-0.05
2014,07,08,05,46,01.420,37.650496,-118.848348,7.268,263.0,-573.6,1277.3,-0.13
2014,07,08,05,49,46.790,37.652022,-118.849146,7.325,192.3,-404.1,1333.8,0.41
2014,07,08,05,50,20.660,37.652063,-118.849251,7.303,183.4,-399.6,1311.5,1.06
2014,07,08,05,50,59.830,37.656144,-118.852059,6.673,-64.7,53.5,681.4,0.16
2014,07,08,05,51,10.670,37.651892,-118.849097,7.357,196.6,-418.6,1366.1,-0.19
2014,07,08,05,51,36.020,37.652128,-118.849268,7.308,181.7,-392.3,1316.9,-0.01
2014,07,08,05,51,54.570,37.652254,-118.849300,7.297,178.6,-378.4,1305.6,-0.16
2014,07,08,05,52,13.230,37.651139,-118.848494,7.313,250.1,-502.3,1322.1,-0.12
2014,07,08,05,52,51.500,37.655876,-118.851986,6.665,-58.1,23.7,674.0,0.20
2014,07,08,05,53,26.290,37.652128,-118.849162,7.317,191.3,-392.6,1326.1,0.04
2014,07,08,05,54,09.930,37.651933,-118.849162,7.336,191.3,-414.2,1344.5,1.39
2014,07,08,05,54,35.490,37.650944,-118.848771,7.288,225.6,-523.8,1296.6,-0.06
2014,07,08,05,54,44.580,37.651876,-118.849032,7.329,202.3,-420.2,1337.4,-0.18
2014,07,08,05,54,57.890,37.651697,-118.848836,7.316,219.9,-440.2,1324.8,-0.11
2014,07,08,05,55,03.610,37.651347,-118.848617,7.342,239.0,-479.0,1351.2,-0.13
2014,07,08,05,55,35.600,37.651774,-118.849121,7.354,194.5,-431.8,1362.3,1.37
2014,07,08,05,55,43.570,37.652055,-118.849219,7.340,185.7,-400.8,1348.8,0.69
2014,07,08,05,56,24.140,37.656047,-118.852091,6.651,-67.6,42.6,659.9,-0.32
2014,07,08,05,56,58.070,37.652124,-118.849235,7.329,184.4,-392.8,1338.3,-0.04
2014,07,08,05,57,04.920,37.652218,-118.849284,7.352,180.3,-382.6,1361.0,-0.17
2014,07,08,05,58,33.600,37.652108,-118.849162,7.358,191.2,-394.5,1367.2,0.52
2014,07,08,06,00,50.500,37.651225,-118.848519,7.323,247.7,-492.7,1332.3,-0.11
2014,07,08,06,01,41.850,37.652059,-118.849178,7.370,189.6,-400.4,1378.8,-0.05
2014,07,08,06,02,22.870,37.655318,-118.852075,6.574,-65.8,-38.5,582.4,0.45
2014,07,08,06,06,02.520,37.650651,-118.848258,7.305,270.7,-556.2,1313.5,-0.06
2014,07,08,06,06,41.130,37.652433,-118.849520,7.348,159.6,-358.5,1356.4,-0.05
2014,07,08,06,07,20.150,37.654582,-118.852051,6.557,-63.9,-120.1,565.5,0.91
2014,07,08,06,08,49.240,37.652250,-118.849292,7.336,179.4,-378.8,1345.2,-0.36
2014,07,08,06,08,54.830,37.656669,-118.852238,6.674,-80.3,111.7,683.0,0.93
2014,07,08,06,09,13.160,37.652209,-118.849300,7.287,178.9,-383.7,1295.9,0.21
2014,07,08,06,10,26.050,37.656706,-118.852246,6.674,-81.2,115.7,683.2,0.19
2014,07,08,06,13,16.760,37.650728,-118.848730,7.261,228.9,-547.7,1270.1,0.38
2014,07,08,06,14,41.090,37.650419,-118.848633,7.237,238.0,-582.3,1245.6,-0.02
2014,07,08,06,19,38.510,37.650566,-118.848747,7.243,227.5,-565.9,1252.2,0.92
2014,07,08,06,23,05.220,37.655929,-118.851945,6.634,-54.9,29.3,642.8,-0.17
2014,07,08,06,25,03.820,37.654895,-118.852059,6.626,-64.3,-85.5,635.1,-0.12
2014,07,08,06,25,47.030,37.651103,-118.848446,7.319,254.0,-506.2,1327.5,-0.11
2014,07,08,06,27,00.620,37.651127,-118.848657,7.340,235.9,-503.6,1349.2,0.11
2014,07,08,06,27,29.150,37.655965,-118.852059,6.677,-64.8,33.5,685.6,2.01
2014,07,08,06,28,49.000,37.656038,-118.852059,6.686,-64.9,41.6,694.3,0.38
2014,07,08,06,29,47.030,37.655599,-118.850122,7.076,106.4,-7.2,1084.6,0.26
2014,07,08,06,29,59.890,37.655029,-118.852059,6.672,-64.6,-70.3,680.4,-0.16
2014,07,08,06,30,06.810,37.655534,-118.851961,6.698,-55.8,-14.6,707.0,1.87
2014,07,08,06,30,22.260,37.655794,-118.851953,6.688,-55.1,14.3,697.2,0.64
2014,07,08,06,30,44.580,37.655855,-118.852075,6.701,-66.1,21.2,709.7,0.31
2014,07,08,06,30,53.240,37.654806,-118.852026,6.649,-62.0,-95.5,657.5,0.95
2014,07,08,06,31,05.010,37.655396,-118.851921,6.681,-52.3,-29.6,690.0,0.25
2014,07,08,06,31,17.640,37.656185,-118.852083,6.708,-67.1,57.6,717.3,0.95
2014,07,08,06,31,47.000,37.656287,-118.852100,6.721,-68.1,69.2,729.6,2.09
2014,07,08,06,32,04.210,37.656531,-118.852018,6.685,-61.0,96.0,693.3,0.75
2014,07,08,06,32,44.600,37.654814,-118.852067,6.610,-65.7,-94.6,618.9,0.46
2014,07,08,06,33,45.650,37.655623,-118.851945,6.667,-54.3,-4.4,675.8,-0.22
2014,07,08,06,34,43.100,37.655233,-118.851855,6.673,-47.0,-47.8,683.2,0.36
2014,07,08,06,35,18.330,37.655806,-118.852010,6.700,-60.0,16.0,708.8,0.93
2014,07,08,06,37,30.920,37.655497,-118.851766,6.675,-38.8,-18.7,683.4,-0.57
2014,07,08,06,38,10.690,37.655367,-118.852401,7.246,-94.7,-32.9,1254.6,-0.22
2014,07,08,06,38,27.310,37.654659,-118.851929,6.656,-52.8,-111.3,665.2,-0.25
2014,07,08,06,39,21.310,37.656075,-118.852018,6.685,-60.8,45.8,694.2,-0.19
2014,07,08,06,39,53.350,37.655330,-118.851904,6.694,-51.1,-36.9,702.5,0.67
2014,07,08,06,40,20.280,37.648246,-118.851147,7.023,16.0,-823.5,1032.1,-0.54
2014,07,08,06,41,48.520,37.657178,-118.852303,6.741,-85.9,167.9,750.1,-0.34
2014,07,08,06,47,00.310,37.655481,-118.851945,6.663,-54.6,-20.4,671.4,0.46
2014,07,08,06,53,32.980,37.655656,-118.851823,6.587,-43.9,-1.0,595.3,-0.12
2014,07,08,06,54,04.410,37.655294,-118.851807,6.633,-42.5,-40.9,642.0,0.03
2014,07,08,06,57,29.320,37.649768,-118.851261,6.500,5.6,-654.3,509.1,0.72
2014,07,08,06,57,58.810,37.650106,-118.849113,7.264,195.3,-616.8,1272.6,-0.11
2014,07,08,06,59,45.180,37.655249,-118.851978,6.671,-57.6,-46.1,679.9,0.37
2014,07,08,07,01,25.190,37.655188,-118.851847,6.678,-45.9,-52.7,686.8,0.63
2014,07,08,07,01,36.520,37.655355,-118.851864,6.639,-47.2,-34.5,647.8,1.86
2014,07,08,07,01,57.610,37.655465,-118.851660,6.626,-29.2,-22.1,634.7,0.41
2014,07,08,07,02,16.500,37.655741,-118.852067,6.713,-65.4,8.5,722.2,0.13
2014,07,08,07,02,24.700,37.655762,-118.852059,6.710,-64.6,10.9,719.3,0.66
2014,07,08,07,02,36.540,37.655615,-118.852059,6.719,-64.9,-5.2,727.8,0.67
2014,07,08,07,04,19.510,37.655387,-118.851896,6.672,-50.0,-30.6,680.9,0.10
2014,07,08,07,06,03.970,37.654928,-118.852360,7.274,-91.1,-81.8,1283.0,-0.30
2014,07,08,07,06,41.480,37.655839,-118.852043,6.708,-63.5,19.2,716.9,0.54
2014,07,08,07,06,53.270,37.655949,-118.851571,6.644,-21.7,31.6,652.9,-0.60
2014,07,08,07,07,19.500,37.656661,-118.852157,6.621,-73.2,110.6,629.3,0.13
2014,07,08,07,08,31.570,37.654806,-118.851457,6.733,-11.5,-95.2,741.9,-0.57
2014,07,08,07,09,39.130,37.655648,-118.851750,6.577,-37.6,-1.8,586.1,-0.24
2014,07,08,07,13,04.210,37.655644,-118.852035,6.742,-62.1,-2.1,750.4,2.25
2014,07,08,07,13,14.110,37.656104,-118.851904,6.731,-51.2,48.7,739.6,1.27
2014,07,08,07,15,15.320,37.656042,-118.851969,6.739,-56.9,42.1,747.4,0.02
2014,07,08,07,15,34.370,37.655143,-118.851912,6.723,-52.1,-57.6,731.3,1.24
2014,07,08,07,17,02.510,37.657027,-118.852344,6.747,-89.7,151.2,756.3,0.01
2014,07,08,07,17,24.040,37.655579,-118.852197,6.630,-76.7,-9.6,639.2,-0.41
2014,07,08,07,18,09.420,37.656673,-118.852091,6.618,-67.7,112.2,626.3,0.02
2014,07,08,07,18,44.410,37.654932,-118.851831,6.698,-44.2,-81.4,706.4,1.20
2014,07,08,07,18,49.640,37.654834,-118.852091,6.780,-67.6,-92.0,788.3,1.77
2014,07,08,07,20,19.960,37.654883,-118.851758,6.665,-38.3,-86.9,674.2,0.16
2014,07,08,07,22,32.280,37.655957,-118.852352,7.186,-90.3,32.6,1194.8,-0.57
2014,07,08,07,23,14.540,37.656624,-118.852214,6.606,-77.9,106.7,614.8,-0.39
2014,07,08,07,23,39.320,37.655798,-118.852327,6.802,-88.3,14.7,810.8,1.90
2014,07,08,07,25,52.760,37.650171,-118.848975,7.232,207.5,-609.8,1241.0,0.11
2014,07,08,07,27,34.530,37.656946,-118.852376,6.813,-93.0,142.4,821.7,1.67
2014,07,08,07,29,08.510,37.656165,-118.852425,6.812,-97.2,55.7,820.7,-0.01
2014,07,08,07,30,36.090,37.657027,-118.852352,6.789,-90.8,151.4,797.5,0.59
2014,07,08,07,31,47.880,37.653092,-118.851571,6.675,-21.3,-285.5,683.4,0.11
2014,07,08,07,32,14.600,37.657043,-118.852393,6.779,-94.2,153.3,787.3,0.38
2014,07,08,07,35,06.010,37.655103,-118.851855,6.652,-46.6,-62.4,661.1,0.88
2014,07,08,07,36,38.480,37.655261,-118.851660,6.571,-29.1,-44.9,580.0,0.37
2014,07,08,07,38,25.700,37.657157,-118.852393,6.784,-94.4,165.7,792.9,1.97
2014,07,08,07,38,40.350,37.657540,-118.852409,6.790,-95.8,208.2,799.0,0.94
2014,07,08,07,38,54.190,37.657214,-118.852360,6.772,-91.3,172.0,781.3,1.68
2014,07,08,07,39,12.400,37.657284,-118.852376,6.736,-92.3,179.9,744.9,1.80
2014,07,08,07,39,47.740,37.657560,-118.852458,6.753,-99.5,210.7,761.6,0.68
2014,07,08,07,40,27.540,37.657467,-118.852425,6.708,-96.8,199.9,716.5,-0.01
2014,07,08,07,40,41.760,37.656628,-118.852197,6.601,-77.2,107.3,610.0,0.23
2014,07,08,07,41,13.600,37.657865,-118.852450,6.761,-99.4,244.4,769.5,2.04
2014,07,08,07,41,54.060,37.657072,-118.852393,6.829,-93.8,156.2,838.1,1.49
2014,07,08,07,42,51.430,37.658252,-118.852523,6.788,-105.7,287.4,797.0,1.08
2014,07,08,07,44,04.010,37.657825,-118.852555,6.711,-108.4,239.7,720.1,-0.46
2014,07,08,07,44,27.720,37.657621,-118.852433,6.837,-97.5,217.1,845.5,0.16
2014,07,08,07,45,19.600,37.657410,-118.852563,6.819,-109.4,193.6,828.0,-0.34
2014,07,08,07,46,06.330,37.649251,-118.850708,6.440,54.9,-711.6,448.8,0.09
2014,07,08,07,46,20.870,37.647611,-118.851221,6.657,9.1,-893.7,666.0,0.34
2014,07,08,07,46,45.260,37.657524,-118.852474,6.751,-101.4,206.4,760.0,-0.32
2014,07,08,07,47,26.360,37.658195,-118.852539,6.806,-107.2,280.7,815.1,-0.38
2014,07,08,07,49,25.790,37.657943,-118.852572,6.714,-109.6,252.8,723.2,-0.04
2014,07,08,07,49,35.750,37.656580,-118.852197,6.601,-77.1,101.8,609.7,0.39
2014,07,08,07,50,00.920,37.657239,-118.852327,6.654,-88.5,174.9,662.5,0.07
2014,07,08,07,50,20.950,37.647644,-118.851221,6.664,9.3,-890.3,672.9,0.00
2014,07,08,07,51,23.960,37.653988,-118.851685,6.670,-31.7,-186.1,678.5,0.09
