time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2008-04-13T16:02:48.556Z,39.5105,-119.8963,0,0.8,ml,4,342.55,0.023,0.0859,nn,nn00515896,2018-07-24T21:32:42.635Z,"Nevada",earthquake,,0,0.34,3,reviewed,nn,nn
2008-04-13T16:03:26.766Z,39.512,-119.9073,0,0.4,ml,4,338.06,0.015,0.0166,nn,nn00515897,2018-07-24T21:32:42.725Z,"Nevada",earthquake,,14.4,0.25,3,reviewed,nn,nn
2008-04-13T16:06:27.733Z,39.5087,-119.906,0,0.6,ml,5,324.67,0.018,0.0526,nn,nn00515898,2018-07-24T21:32:42.813Z,"Nevada",earthquake,,0,0.85,4,reviewed,nn,nn
2008-04-13T16:08:39.386Z,39.5295,-119.9174,1.4,1.4,ml,4,285.69,0.009,0.0263,nn,nn00515900,2018-07-24T21:32:42.907Z,"Nevada",earthquake,,4.5,0.34,3,reviewed,nn,nn
2008-04-13T16:39:18.395Z,39.5644,-119.9113,0,0.1,ml,4,341.51,0.037,0.0631,nn,nn00515901,2018-07-24T21:32:43.014Z,"Nevada",earthquake,,0,0.21,3,reviewed,nn,nn
2008-04-13T16:47:51.147Z,39.5129,-119.922,1.3,0.5,ml,5,316.47,0.009,0.1025,nn,nn00516062,2018-07-24T21:32:43.114Z,"Nevada",earthquake,,2.1,0.76,4,reviewed,nn,nn
2008-04-13T16:48:35.741Z,39.5214,-119.8952,0,0.1,ml,4,298.15,0.021,0.0601,nn,nn00516065,2018-07-24T21:32:43.236Z,"Nevada",earthquake,,0,0.27,3,reviewed,nn,nn
2008-04-13T16:51:37.375Z,39.5242,-119.9352,1.1,2,ml,35,28.21,0.006,0.167,nn,nn00241040,2018-07-24T21:32:33.472Z,"Nevada",earthquake,,0.7,0.46,9,reviewed,nn,nn
2008-04-13T16:52:40.289Z,39.5268,-119.9347,1.6,1.2,ml,7,107.1,0.004,0.0992,nn,nn00516069,2017-06-19T19:07:26.237Z,"Nevada",earthquake,,1.4,0.8,4,reviewed,nn,nn
2008-04-13T17:00:42.539Z,39.5414,-119.935,2.3,0.5,ml,4,169.21,0.011,0.0376,nn,nn00516072,2017-06-19T19:07:26.331Z,"Nevada",earthquake,,3,0.08,2,reviewed,nn,nn
2008-04-13T17:59:12.581Z,39.5278,-119.925,1.3,0.6,ml,4,211.46,0.005,0.0344,nn,nn00516075,2018-07-24T21:32:43.544Z,"Nevada",earthquake,,2.8,0.29,3,reviewed,nn,nn
2008-04-13T18:31:43.858Z,39.5448,-119.9184,0.1,0.2,ml,4,213.97,0.017,0.0081,nn,nn00516077,2018-07-24T21:32:43.651Z,"Nevada",earthquake,,17.6,0.04,3,reviewed,nn,nn
2008-04-13T18:39:06.532Z,39.5239,-119.9314,1.3,1.1,ml,11,95.32,0.004,0.1093,nn,nn00488392,2018-07-24T21:32:33.830Z,"Nevada",earthquake,,0.9,0.67,6,reviewed,nn,nn
2008-04-13T18:55:25.570Z,39.5372,-119.9161,1.1,0.4,ml,4,310.19,0.013,0.0461,nn,nn00516080,2018-07-24T21:32:43.754Z,"Nevada",earthquake,,5.7,0.25,3,reviewed,nn,nn
2008-04-13T19:24:06.230Z,39.544,-119.9042,0.8,0.4,ml,3,245.79,0.026,0.0055,nn,nn00516082,2018-07-24T21:32:43.852Z,"Nevada",earthquake,,27.9,0.2,3,reviewed,nn,nn
2008-04-13T19:24:12.366Z,39.5468,-119.906,0.9,0.4,ml,3,331.43,0.028,0.0071,nn,nn00516083,2018-07-24T21:32:43.947Z,"Nevada",earthquake,,28.3,0.26,3,reviewed,nn,nn
2008-04-13T19:42:21.438Z,39.5002,-119.9416,2.3,0.7,ml,5,316.32,0.022,0.116,nn,nn00516084,2018-07-24T21:32:44.046Z,"Nevada",earthquake,,5.1,0.7,4,reviewed,nn,nn
2008-04-13T19:58:16.206Z,39.5259,-119.9236,2.3,0.6,ml,4,207.5,0.005,0.0167,nn,nn00516088,2018-07-24T21:32:44.153Z,"Nevada",earthquake,,2.5,0.36,3,reviewed,nn,nn
2008-04-13T20:04:06.122Z,39.5346,-119.9098,1.1,0.3,ml,5,243.64,0.016,0.0656,nn,nn00516319,2018-07-24T21:32:44.250Z,"Nevada",earthquake,,5.8,0.42,4,reviewed,nn,nn
2008-04-13T20:09:14.596Z,39.526,-119.9246,0.8,0.5,ml,5,170.85,0.005,0.0728,nn,nn00516321,2018-07-24T21:32:44.361Z,"Nevada",earthquake,,2.7,0.86,4,reviewed,nn,nn
2008-04-13T20:11:54.451Z,39.516,-119.8999,0.5,0.1,ml,3,337.94,0.018,0.0195,nn,nn00516324,2018-07-24T21:32:44.465Z,"Nevada",earthquake,,23.8,0.25,3,reviewed,nn,nn
2008-04-13T20:29:55.550Z,39.5372,-119.9027,2.3,0.2,ml,3,328.69,0.021,0.0004,nn,nn00516330,2018-07-24T21:32:44.559Z,"Nevada",earthquake,,15.7,0.23,3,reviewed,nn,nn
2008-04-13T20:30:08.416Z,39.5414,-119.9089,1.6,0.5,ml,4,324.76,0.02,0.0283,nn,nn00516337,2018-07-24T21:32:44.658Z,"Nevada",earthquake,,18.8,0.2,3,reviewed,nn,nn
2008-04-13T20:30:44.208Z,39.5215,-119.9138,2,0.6,ml,5,287.25,0.006,0.0559,nn,nn00516339,2018-07-24T21:32:44.759Z,"Nevada",earthquake,,2.9,0.76,4,reviewed,nn,nn
2008-04-13T20:44:45.665Z,39.5296,-119.9255,1.8,0.4,ml,4,231.27,0.004,0.0361,nn,nn00516343,2018-07-24T21:32:44.859Z,"Nevada",earthquake,,2.8,0.21,3,reviewed,nn,nn
2008-04-13T21:08:04.983Z,39.5268,-119.9255,1.2,0.4,ml,5,168.39,0.006,0.0783,nn,nn00516347,2018-07-24T21:32:44.962Z,"Nevada",earthquake,,2.2,0.75,4,reviewed,nn,nn
2008-04-13T21:24:51.832Z,39.5463,-119.8961,0.2,0.2,ml,3,336.39,0.032,0.0285,nn,nn00516349,2018-07-24T21:32:45.063Z,"Nevada",earthquake,,31.6,0.32,3,reviewed,nn,nn
2008-04-13T22:17:12.874Z,39.5268,-119.9225,1.2,0.2,ml,4,229.57,0.005,0.0376,nn,nn00516351,2018-07-24T21:32:45.167Z,"Nevada",earthquake,,2.9,0.22,3,reviewed,nn,nn
2008-04-13T23:10:05.165Z,39.5219,-119.9109,2.5,0.7,ml,5,288.01,0.008,0.0419,nn,nn00516352,2018-07-24T21:32:45.270Z,"Nevada",earthquake,,2.9,0.88,4,reviewed,nn,nn
2008-04-14T00:00:10.290Z,39.5439,-119.8819,0,0.2,ml,3,342.36,0.038,0.0367,nn,nn00516503,2018-07-24T21:32:49.077Z,"Nevada",earthquake,,0,0.2,3,reviewed,nn,nn
2008-04-14T00:00:34.284Z,39.526,-119.929,1.9,1.2,ml,15,97.55,0.005,0.0937,nn,nn00241053,2018-07-24T21:32:48.149Z,"Nevada",earthquake,,0.8,0.52,6,reviewed,nn,nn
2008-04-14T00:33:38.358Z,39.5182,-119.8932,0,0.7,ml,4,340.32,0.022,0.0644,nn,nn00516504,2018-07-24T21:32:48.989Z,"Nevada",earthquake,,0,0.34,3,reviewed,nn,nn
2008-04-14T01:27:42.990Z,39.5099,-119.9198,1.7,0.3,ml,3,328.29,0.012,0.0055,nn,nn00516507,2017-06-19T19:07:30.393Z,"Nevada",earthquake,,4.9,0.4,2,reviewed,nn,nn
2008-04-14T02:02:15.210Z,39.5453,-119.9243,1.4,0.4,ml,3,324.23,0.018,0.0354,nn,nn00516510,2018-07-24T21:32:49.251Z,"Nevada",earthquake,,16.7,0.14,3,reviewed,nn,nn
2008-04-14T03:13:11.311Z,39.53,-119.9103,0.7,0.6,ml,4,313.87,0.012,0.0319,nn,nn00516537,2018-07-24T21:32:49.344Z,"Nevada",earthquake,,5,0.42,3,reviewed,nn,nn
2008-04-14T03:20:30.166Z,39.5188,-119.9035,0,0.6,ml,4,333.88,0.014,0.0127,nn,nn00516516,2018-07-24T21:32:49.435Z,"Nevada",earthquake,,13.9,0.26,3,reviewed,nn,nn
2008-04-14T04:53:18.385Z,39.5179,-119.8992,0.8,1.3,ml,4,337.29,0.018,0.0209,nn,nn00516542,2018-07-24T21:32:49.615Z,"Nevada",earthquake,,9,0.53,3,reviewed,nn,nn
2008-04-14T05:00:24.358Z,39.5285,-119.898,1.6,0,ml,3,336.44,0.02,0.0034,nn,nn00516544,2018-07-24T21:32:49.706Z,"Nevada",earthquake,,27.5,0.23,3,reviewed,nn,nn
2008-04-14T05:21:31.908Z,39.5265,-119.9431,0.7,1,ml,16,111.2,0.007,0.2308,nn,nn00516551,2018-07-24T21:32:49.815Z,"Nevada",earthquake,,1.5,0.7,6,reviewed,nn,nn
2008-04-14T05:22:25.145Z,39.5398,-119.9106,1.8,0.4,ml,4,321.49,0.018,0.0174,nn,nn00516554,2018-07-24T21:32:49.937Z,"Nevada",earthquake,,6.4,0.31,3,reviewed,nn,nn
2008-04-14T05:31:48.411Z,39.5148,-119.8953,1.3,0.2,ml,4,340.72,0.022,0.0382,nn,nn00516650,2018-07-24T21:32:50.027Z,"Nevada",earthquake,,27.4,0.25,3,reviewed,nn,nn
2008-04-14T06:06:00.283Z,39.5442,-119.9084,0,0,ml,3,327.9,0.025,0.0524,nn,nn00516651,2018-07-24T21:32:50.119Z,"Nevada",earthquake,,0,0.25,3,reviewed,nn,nn
2008-04-14T06:16:58.252Z,39.5484,-119.8983,0.1,0.1,ml,3,336.09,0.032,0.0286,nn,nn00516653,2018-07-24T21:32:50.211Z,"Nevada",earthquake,,35.6,0.17,3,reviewed,nn,nn
2008-04-14T06:40:49.764Z,39.5329,-119.8892,0.4,0.1,ml,3,340.31,0.028,0.0258,nn,nn00516654,2018-07-24T21:32:50.301Z,"Nevada",earthquake,,36.1,0.23,3,reviewed,nn,nn
2008-04-14T06:45:20.049Z,39.5275,-119.9282,0.9,0.4,ml,4,165.03,0.004,0.053,nn,nn00516655,2018-07-24T21:32:50.392Z,"Nevada",earthquake,,2.6,0.18,3,reviewed,nn,nn
2008-04-14T07:49:17.704Z,39.543,-119.917,0.9,0.3,ml,4,320.78,0.016,0.0118,nn,nn00516659,2018-07-24T21:32:50.683Z,"Nevada",earthquake,,8,0.1,3,reviewed,nn,nn
2008-04-14T07:49:32.377Z,39.5483,-119.9289,0.9,0,ml,3,331.32,0.019,0.0389,nn,nn00516660,2018-07-24T21:32:50.779Z,"Nevada",earthquake,,23.1,0,1,reviewed,nn,nn
2008-04-14T07:51:53.144Z,39.5352,-119.9133,1,0.2,ml,4,311.62,0.014,0.0395,nn,nn00516661,2018-07-24T21:32:50.874Z,"Nevada",earthquake,,4.8,0.35,3,reviewed,nn,nn
2008-04-14T07:56:55.068Z,39.5246,-119.925,1.4,0.5,ml,4,171.52,0.004,0.0156,nn,nn00516662,2018-07-24T21:32:50.967Z,"Nevada",earthquake,,2.9,0.45,3,reviewed,nn,nn
2008-04-14T08:19:13.243Z,39.5348,-119.8913,0,0.5,ml,3,338.48,0.027,0.0571,nn,nn00516685,2018-07-24T21:32:51.236Z,"Nevada",earthquake,,0,0.18,3,reviewed,nn,nn
2008-04-14T08:19:16.886Z,39.507,-119.8911,1.6,0.4,ml,4,345.38,0.028,0.0406,nn,nn00516686,2018-07-24T21:32:51.323Z,"Nevada",earthquake,,25.3,0.18,3,reviewed,nn,nn
2008-04-14T08:48:33.425Z,39.5298,-119.8983,0,0.1,ml,3,335.18,0.02,0.0435,nn,nn00516695,2018-07-24T21:32:51.597Z,"Nevada",earthquake,,0,0.29,3,reviewed,nn,nn
2008-04-14T09:06:26.865Z,39.5578,-119.8932,0,0,ml,3,341.27,0.042,0.0527,nn,nn00516697,2018-07-24T21:32:51.686Z,"Nevada",earthquake,,0,0.13,3,reviewed,nn,nn
2008-04-14T09:28:40.179Z,39.4959,-119.8858,0,0.3,ml,4,349.77,0.038,0.0202,nn,nn00516699,2018-07-24T21:32:51.854Z,"Nevada",earthquake,,0,0.36,3,reviewed,nn,nn
2008-04-14T10:11:34.912Z,39.5459,-119.9039,0.5,0.3,ml,4,331.93,0.025,0.0512,nn,nn00516728,2018-07-24T21:32:51.949Z,"Nevada",earthquake,,20.3,0.25,3,reviewed,nn,nn
2008-04-14T10:13:47.094Z,39.5133,-119.8973,0.4,0.8,ml,4,340.66,0.021,0.0288,nn,nn00516902,2018-07-24T21:32:53.337Z,"Nevada",earthquake,,15.4,0.39,3,reviewed,nn,nn
2008-04-14T10:34:35.976Z,39.5198,-119.8973,0,0.6,ml,4,337.64,0.019,0.0371,nn,nn00516732,2018-07-24T21:32:52.134Z,"Nevada",earthquake,,14.1,0.3,3,reviewed,nn,nn
2008-04-14T10:36:41.045Z,39.5063,-119.9228,1.2,0,ml,3,333.39,0.015,0.0299,nn,nn00516735,2018-07-24T21:32:52.329Z,"Nevada",earthquake,,8.2,0.35,3,reviewed,nn,nn
2008-04-14T10:37:22.659Z,39.5218,-119.9044,1,0.1,ml,4,331.27,0.013,0.0204,nn,nn00516736,2018-07-24T21:32:52.417Z,"Nevada",earthquake,,10.2,0.32,3,reviewed,nn,nn
2008-04-14T11:03:02.359Z,39.5392,-119.8975,0,0.1,ml,3,333.76,0.026,0.0239,nn,nn00516737,2018-07-24T21:32:52.510Z,"Nevada",earthquake,,0,0.33,3,reviewed,nn,nn
2008-04-14T12:03:20.615Z,39.5432,-119.9326,1.2,0.2,ml,4,327.17,0.013,0.0141,nn,nn00516738,2017-06-19T19:07:33.613Z,"Nevada",earthquake,,4.7,0.28,3,reviewed,nn,nn
2008-04-14T13:59:55.786Z,39.511,-119.8993,0,0.4,ml,3,346.94,0.02,0.038,nn,nn00516740,2017-06-19T19:07:33.771Z,"Nevada",earthquake,,0,0.21,3,reviewed,nn,nn
2008-04-14T14:07:32.266Z,39.5239,-119.911,1.1,0.9,ml,4,320.41,0.009,0.0175,nn,nn00516896,2018-07-24T21:32:52.864Z,"Nevada",earthquake,,5.6,0.31,3,reviewed,nn,nn
2008-04-14T14:39:24.190Z,39.5507,-119.9208,0,0.3,ml,3,331.52,0.024,0.0603,nn,nn00516898,2018-07-24T21:32:52.949Z,"Nevada",earthquake,,0,0.22,3,reviewed,nn,nn
2008-04-14T15:20:28.175Z,39.5289,-119.9278,1.2,1,ml,5,164.7,0.003,0.0833,nn,nn00516899,2018-07-24T21:32:53.042Z,"Nevada",earthquake,,2.1,0.59,4,reviewed,nn,nn
2008-04-14T16:53:22.399Z,39.5094,-119.9621,0,0.8,ml,5,291.92,0.027,0.0992,nn,nn00516900,2018-07-24T21:32:53.144Z,"Nevada",earthquake,,0,0.64,4,reviewed,nn,nn
2008-04-14T17:52:47.188Z,39.5019,-119.9003,3.1,0.4,ml,5,332.19,0.026,0.0861,nn,nn00516901,2017-06-19T19:07:34.190Z,"Nevada",earthquake,,4.6,0.77,4,reviewed,nn,nn
2008-04-14T20:43:00.227Z,39.5619,-119.9317,0,1.2,ml,3,343.07,0.032,0.0866,nn,nn00516908,2018-07-24T21:32:53.430Z,"Nevada",earthquake,,0,0.43,3,reviewed,nn,nn
2008-04-15T00:27:50.830Z,39.5343,-119.9323,2.6,3,ml,40,46.14,0.004,0.1319,nn,nn00241185,2018-07-24T21:33:05.017Z,"Nevada",earthquake,,0.5,0.29,7,reviewed,nn,nn
2008-04-15T00:27:59.393Z,39.5232,-119.9532,2.7,2.5,ml,13,237.78,0.015,0.1826,nn,nn00516927,2018-07-24T21:33:05.231Z,"Nevada",earthquake,,1.1,0.41,4,reviewed,nn,nn
2008-04-15T00:39:47.963Z,39.5413,-119.9123,2.3,1,ml,4,321.51,0.018,0.0217,nn,nn00517401,2018-07-24T21:33:05.498Z,"Nevada",earthquake,,4.8,0.16,2,reviewed,nn,nn
2008-04-15T00:43:17.500Z,39.5536,-119.8946,0,1.1,ml,3,339.5,0.038,0.0083,nn,nn00517402,2018-07-24T21:33:05.600Z,"Nevada",earthquake,,0,0.28,2,reviewed,nn,nn
2008-04-15T01:17:32.296Z,39.5409,-119.893,1.8,1.4,ml,4,337.02,0.029,0.016,nn,nn00517403,2018-07-24T21:33:05.704Z,"Nevada",earthquake,,22.2,0.18,3,reviewed,nn,nn
2008-04-15T01:47:31.870Z,39.5268,-119.8907,0,1,ml,5,291.81,0.025,0.0596,nn,nn00517552,2018-07-24T21:33:05.809Z,"Nevada",earthquake,,0,0.56,4,reviewed,nn,nn
2008-04-15T02:23:39.325Z,39.5219,-119.9246,2.6,1.7,ml,23,44.69,0.003,0.1216,nn,nn00241132,2018-07-24T21:32:55.790Z,"Nevada",earthquake,,0.7,0.1,3,reviewed,nn,nn
2008-04-15T02:26:21.095Z,39.5361,-119.9337,2.3,1.6,ml,23,53.37,0.016,0.1221,nn,nn00241133,2018-07-24T21:32:55.960Z,"Nevada",earthquake,,1.1,0.97,4,reviewed,nn,nn
2008-04-15T02:34:28.469Z,39.5313,-119.9029,2.8,1.1,ml,5,266.95,0.018,0.0848,nn,nn00517555,2018-07-24T21:33:05.917Z,"Nevada",earthquake,,3.3,0.46,4,reviewed,nn,nn
2008-04-15T02:35:29.500Z,39.5363,-119.8971,2.3,0.6,ml,4,334.01,0.024,0.0313,nn,nn00517557,2018-07-24T21:33:06.025Z,"Nevada",earthquake,,11.1,0.26,3,reviewed,nn,nn
2008-04-15T02:43:59.606Z,39.5226,-119.8977,2.8,0.5,ml,5,294.55,0.019,0.0947,nn,nn00517558,2018-07-24T21:33:06.135Z,"Nevada",earthquake,,7.1,0.38,4,reviewed,nn,nn
2008-04-15T02:44:09.194Z,39.5397,-119.8957,2.9,0.9,ml,4,264.7,0.027,0.0143,nn,nn00517559,2018-07-24T21:33:06.244Z,"Nevada",earthquake,,10.9,0.14,3,reviewed,nn,nn
2008-04-15T02:47:25.564Z,39.5267,-119.9257,1.6,0.8,ml,4,188.34,0.005,0.0118,nn,nn00517561,2018-07-24T21:33:06.358Z,"Nevada",earthquake,,2.8,0.12,3,reviewed,nn,nn
2008-04-15T02:55:43.905Z,39.5136,-119.9238,3.9,0.7,ml,5,310.44,0.008,0.0885,nn,nn00517562,2018-07-24T21:33:06.466Z,"Nevada",earthquake,,1.7,0.51,3,reviewed,nn,nn
2008-04-15T03:03:44.654Z,39.5314,-119.8805,2.1,0.9,ml,5,292.3,0.033,0.0551,nn,nn00517563,2018-07-24T21:33:06.579Z,"Nevada",earthquake,,13.4,0.5,4,reviewed,nn,nn
2008-04-15T03:17:58.475Z,39.5417,-119.9032,2.9,0.8,ml,4,249.69,0.024,0.0377,nn,nn00517565,2018-07-24T21:33:06.715Z,"Nevada",earthquake,,9.5,0.23,3,reviewed,nn,nn
2008-04-15T03:34:36.289Z,39.5286,-119.8878,2.4,0.7,ml,4,290.89,0.027,0.0288,nn,nn00517568,2018-07-24T21:33:06.933Z,"Nevada",earthquake,,12.7,0.46,3,reviewed,nn,nn
2008-04-15T03:42:59.889Z,39.5184,-119.9129,3.4,0.9,ml,5,300.32,0.008,0.0493,nn,nn00517569,2018-07-24T21:33:07.041Z,"Nevada",earthquake,,2.6,0.57,4,reviewed,nn,nn
2008-04-15T04:14:13.703Z,39.5611,-119.9037,2.7,0.3,ml,3,340.51,0.04,0.0474,nn,nn00517572,2018-07-24T21:33:07.152Z,"Nevada",earthquake,,27,0.24,3,reviewed,nn,nn
2008-04-15T04:17:56.429Z,39.5543,-119.8933,0.2,1,ml,4,258.34,0.037,0.0873,nn,nn00517573,2018-07-24T21:33:07.259Z,"Nevada",earthquake,,33.2,0.47,3,reviewed,nn,nn
2008-04-15T04:18:09.059Z,39.5215,-119.9054,1.2,0.8,ml,5,292.81,0.013,0.1754,nn,nn00517575,2018-07-24T21:33:07.370Z,"Nevada",earthquake,,5.1,0.24,3,reviewed,nn,nn
2008-04-15T05:05:47.373Z,39.5512,-119.8877,0,0.5,ml,3,341.07,0.04,0.0336,nn,nn00517584,2018-07-24T21:33:07.797Z,"Nevada",earthquake,,0,0.24,3,reviewed,nn,nn
2008-04-15T05:18:22.906Z,39.5221,-119.9011,0.6,1.1,ml,4,334.23,0.016,0.0179,nn,nn00517586,2018-07-24T21:33:07.895Z,"Nevada",earthquake,,8.2,0.45,3,reviewed,nn,nn
2008-04-15T05:18:52.962Z,39.5518,-119.8906,0,0.6,ml,3,340.25,0.039,0.0216,nn,nn00517588,2018-07-24T21:33:07.999Z,"Nevada",earthquake,,0,0.33,3,reviewed,nn,nn
2008-04-15T05:30:05.450Z,39.5431,-119.9015,1.2,0.2,ml,3,331.99,0.027,0.0286,nn,nn00517591,2018-07-24T21:33:08.103Z,"Nevada",earthquake,,29.4,0.25,3,reviewed,nn,nn
2008-04-15T05:30:18.715Z,39.5182,-119.8824,0,1,ml,4,344.37,0.031,0.037,nn,nn00517592,2018-07-24T21:33:08.206Z,"Nevada",earthquake,,21.9,0.49,3,reviewed,nn,nn
2008-04-15T05:39:46.655Z,39.5614,-119.8833,3.3,0.5,ml,3,346.96,0.048,0.1397,nn,nn00517593,2017-06-19T19:07:40.669Z,"Nevada",earthquake,,16.5,0.26,2,reviewed,nn,nn
2008-04-15T06:55:37.916Z,39.5239,-119.9281,2.1,0.9,ml,10,90.71,0.004,0.1214,nn,nn00241315,2018-07-24T21:32:56.109Z,"Nevada",earthquake,,1.2,0.06,2,reviewed,nn,nn
2008-04-15T09:06:34.986Z,39.5153,-119.8975,2.4,0.3,ml,4,309.04,0.02,0.0491,nn,nn00517596,2018-07-24T21:33:08.625Z,"Nevada",earthquake,,14,0.67,3,reviewed,nn,nn
2008-04-15T09:08:29.011Z,39.5213,-119.9138,2.1,0.5,ml,5,287.98,0.006,0.0474,nn,nn00517850,2018-07-24T21:33:08.734Z,"Nevada",earthquake,,2.6,0.78,4,reviewed,nn,nn
2008-04-15T09:09:14.688Z,39.5123,-119.9252,2.3,0.8,ml,5,316.8,0.009,0.0615,nn,nn00517852,2018-07-24T21:33:08.847Z,"Nevada",earthquake,,1.6,0.76,4,reviewed,nn,nn
2008-04-15T09:12:37.688Z,39.5322,-119.9015,1.6,0.6,ml,4,181.22,0.019,0.0359,nn,nn00517856,2018-07-24T21:33:09.067Z,"Nevada",earthquake,,18,0.36,3,reviewed,nn,nn
2008-04-15T09:17:31.204Z,39.5015,-119.8943,0,0.4,ml,4,329.91,0.029,0.0446,nn,nn00517855,2018-07-24T21:33:08.955Z,"Nevada",earthquake,,0,1.11,4,reviewed,nn,nn
2008-04-15T09:45:52.052Z,39.5442,-119.9126,3.8,0.5,ml,3,331.99,0.019,0.0148,nn,nn00517857,2018-07-24T21:33:09.181Z,"Nevada",earthquake,,9,0.18,2,reviewed,nn,nn
2008-04-15T10:11:27.141Z,39.5569,-119.9098,2.5,1.1,ml,4,298.01,0.031,0.0548,nn,nn00517858,2018-07-24T21:33:09.287Z,"Nevada",earthquake,,12.2,0.22,3,reviewed,nn,nn
2008-04-15T10:21:16.951Z,39.5305,-119.9481,2.8,0.2,ml,4,322.16,0.01,0.0309,nn,nn00517859,2017-06-19T19:07:41.630Z,"Nevada",earthquake,,3.3,0.18,3,reviewed,nn,nn
2008-04-15T10:55:32.694Z,39.5301,-119.929,2.3,1.6,ml,30,49.76,0.001,0.1114,nn,nn00241320,2018-07-24T21:33:04.808Z,"Nevada",earthquake,,0.6,0.24,3,reviewed,nn,nn
2008-04-15T11:18:07.905Z,39.5378,-119.9049,1.3,0,ml,3,326.43,0.021,0.0545,nn,nn00517400,2018-07-24T21:33:05.392Z,"Nevada",earthquake,,22.8,0.17,3,reviewed,nn,nn
2008-04-15T11:24:55.347Z,39.5399,-119.9349,2.1,0.9,ml,7,212.06,0.01,0.1071,nn,nn00517863,2018-07-24T21:33:09.510Z,"Nevada",earthquake,,1.8,0.32,3,reviewed,nn,nn
2008-04-15T11:27:46.509Z,39.5251,-119.9234,1.4,0.6,ml,4,200.11,0.004,0.0795,nn,nn00517865,2018-07-24T21:33:09.627Z,"Nevada",earthquake,,3.4,0.41,3,reviewed,nn,nn
2008-04-15T11:28:41.598Z,39.5263,-119.9209,1,0.3,ml,4,244.6,0.005,0.0349,nn,nn00517866,2018-07-24T21:33:09.735Z,"Nevada",earthquake,,3.1,0.22,3,reviewed,nn,nn
2008-04-15T11:31:47.546Z,39.5262,-119.9345,3,0.4,ml,5,192.31,0.004,0.0882,nn,nn00517867,2018-07-24T21:33:09.874Z,"Nevada",earthquake,,2.1,0.31,3,reviewed,nn,nn
2008-04-15T11:50:49.006Z,39.5467,-119.8949,2.4,0.5,ml,4,337.14,0.032,0.0622,nn,nn00518383,2018-07-24T21:33:09.983Z,"Nevada",earthquake,,10.6,0.21,3,reviewed,nn,nn
2008-04-15T12:21:55.385Z,39.5485,-119.894,2.2,0.7,ml,4,338.07,0.033,0.0373,nn,nn00518387,2018-07-24T21:33:10.091Z,"Nevada",earthquake,,11.8,0.18,3,reviewed,nn,nn
2008-04-15T12:53:09.292Z,39.5279,-119.8803,0,1,ml,4,344.58,0.033,0.0524,nn,nn00518388,2018-07-24T21:33:10.198Z,"Nevada",earthquake,,0,0.56,3,reviewed,nn,nn
2008-04-15T12:53:38.980Z,39.5133,-119.916,0.6,0.2,ml,3,329.12,0.01,0.0166,nn,nn00518391,2018-07-24T21:33:10.299Z,"Nevada",earthquake,,9.8,0.59,3,reviewed,nn,nn
2008-04-15T14:17:22.359Z,39.5226,-119.9039,0.8,0.3,ml,3,336.41,0.014,0.0337,nn,nn00518392,2018-07-24T21:33:10.404Z,"Nevada",earthquake,,6.7,0.42,3,reviewed,nn,nn
2008-04-15T14:47:26.732Z,39.555,-119.9142,0,0.1,ml,3,335.66,0.03,0.0769,nn,nn00518393,2018-07-24T21:33:10.506Z,"Nevada",earthquake,,0,0.29,3,reviewed,nn,nn
2008-04-15T14:59:37.330Z,39.5317,-119.9347,2.2,3.3,ml,42,40.67,0.002,0.1192,nn,nn00241152,2018-07-24T21:33:04.068Z,"Nevada",earthquake,,0.5,0.21,5,reviewed,nn,nn
2008-04-15T14:59:46.819Z,39.5399,-119.9075,2,2.7,ml,4,324.88,0.02,0.0374,nn,nn00518396,2018-07-24T21:33:10.614Z,"Nevada",earthquake,,10,0.44,3,reviewed,nn,nn
2008-04-15T14:59:58.758Z,39.5503,-119.9197,3.1,2.7,ml,4,331.01,0.021,0.0368,nn,nn00518397,2017-06-19T19:07:42.784Z,"Nevada",earthquake,,9.6,0.28,2,reviewed,nn,nn
2008-04-15T15:01:26.171Z,39.5147,-119.9233,3.9,0.8,ml,5,304.53,0.007,0.0804,nn,nn00518398,2018-07-24T21:33:10.838Z,"Nevada",earthquake,,1.7,0.34,2,reviewed,nn,nn
2008-04-15T15:02:15.541Z,39.5356,-119.9296,1.4,0.8,ml,14,98.63,0.015,0.1011,nn,nn00241187,2018-07-24T21:32:56.662Z,"Nevada",earthquake,,2.1,1,3,reviewed,nn,nn
2008-04-15T15:03:01.744Z,39.5315,-119.9311,2.3,1.6,ml,24,50.59,0.011,0.1361,nn,nn00241154,2018-07-24T21:32:56.507Z,"Nevada",earthquake,,1,0.92,6,reviewed,nn,nn
2008-04-15T15:03:55.969Z,39.5216,-119.9002,2.6,0.5,ml,5,295.3,0.017,0.0775,nn,nn00518400,2018-07-24T21:33:10.950Z,"Nevada",earthquake,,3.2,0.5,4,reviewed,nn,nn
2008-04-15T15:04:30.948Z,39.5522,-119.9003,0,0.5,ml,3,337.07,0.035,0.0061,nn,nn00518401,2018-07-24T21:33:11.058Z,"Nevada",earthquake,,0,0.25,3,reviewed,nn,nn
2008-04-15T15:13:34.067Z,39.5552,-119.894,0,0.3,ml,3,340.21,0.04,0.0408,nn,nn00518402,2018-07-24T21:33:11.161Z,"Nevada",earthquake,,0,0.22,3,reviewed,nn,nn
