YYYY,MM,DD,hh,mm,ss.ss,Lat(deg),Long(deg),depth(km)
2014,02,08,02,33,44.27,37.631514,-119.020264,4.899
2014,02,08,02,42,35.74,37.630021,-119.022152,4.925
2014,02,08,02,47,35.18,37.631755,-119.021265,4.802
2014,02,08,02,59,43.20,37.631840,-119.022591,4.832
2014,02,08,03,20,58.26,37.631632,-119.022030,4.915
2014,02,08,03,42,48.38,37.624711,-119.024048,5.199
2014,02,08,03,53,08.00,37.631905,-119.022323,4.848
2014,02,08,04,12,24.22,37.631209,-119.021965,4.878
2014,02,08,04,26,38.38,37.630587,-119.022135,4.924
2014,02,08,04,30,06.78,37.629614,-119.023551,4.977
2014,02,08,04,52,31.52,37.632796,-119.022160,4.838
2014,02,08,04,59,51.38,37.630827,-119.021053,4.874
2014,02,08,05,05,59.14,37.631372,-119.022917,4.788
2014,02,08,05,24,46.51,37.632511,-119.022135,4.934
2014,02,08,05,36,10.56,37.630058,-119.022583,4.873
2014,02,08,05,45,50.30,37.630196,-119.023120,4.886
2014,02,08,05,48,24.63,37.633915,-119.021517,4.687
2014,02,08,06,26,30.50,37.632222,-119.020866,4.920
2014,02,08,06,40,11.41,37.630400,-119.022795,4.865
2014,02,08,06,40,51.33,37.630216,-119.022095,4.947
2014,02,08,06,52,56.59,37.631230,-119.020378,4.870
2014,02,08,07,02,46.00,37.630265,-119.022078,4.918
2014,02,08,07,05,48.53,37.629907,-119.023299,4.902
2014,02,08,07,16,58.47,37.631938,-119.021916,4.888
2014,02,08,07,17,11.50,37.629671,-119.023120,4.927
2014,02,08,07,27,48.26,37.632479,-119.022477,4.934
2014,02,08,07,27,59.39,37.631909,-119.022070,4.897
2014,02,08,07,29,10.23,37.630741,-119.021200,4.880
2014,02,08,07,31,36.44,37.630404,-119.021598,4.893
2014,02,08,07,38,48.21,37.631897,-119.022054,4.950
2014,02,08,07,53,10.39,37.632222,-119.020744,4.896
2014,02,08,08,08,29.14,37.632768,-119.022054,4.862
2014,02,08,08,08,35.06,37.631991,-119.021021,4.947
2014,02,08,08,10,04.00,37.632109,-119.020882,4.878
2014,02,08,08,10,26.45,37.631873,-119.020638,4.856
2014,02,08,08,10,35.50,37.632048,-119.020817,4.899
2014,02,08,08,10,42.02,37.632178,-119.021216,4.862
2014,02,08,08,11,19.29,37.632263,-119.020565,4.857
2014,02,08,08,11,32.17,37.632560,-119.021094,4.852
2014,02,08,08,24,36.13,37.630119,-119.022428,4.974
2014,02,08,08,41,47.50,37.631413,-119.022095,4.906
2014,02,08,08,42,11.38,37.632076,-119.021932,4.966
2014,02,08,08,46,44.54,37.631299,-119.022648,4.852
2014,02,08,08,55,44.47,37.634583,-119.021134,4.774
2014,02,08,09,22,05.00,37.629903,-119.022705,4.873
2014,02,08,09,29,02.11,37.632227,-119.020679,4.892
2014,02,08,09,38,47.77,37.635563,-119.022632,4.212
2014,02,08,09,39,16.35,37.635278,-119.020858,4.197
2014,02,08,09,39,45.71,37.635575,-119.021297,4.213
2014,02,08,09,41,04.18,37.635075,-119.023079,4.229
2014,02,08,09,42,40.74,37.636096,-119.022998,4.124
2014,02,08,09,45,21.84,37.634884,-119.022786,4.084
2014,02,08,09,46,38.47,37.632043,-119.021313,4.959
2014,02,08,09,47,43.86,37.633337,-119.021598,4.889
2014,02,08,09,52,40.44,37.634070,-119.021688,4.880
2014,02,08,10,14,59.27,37.629720,-119.023706,4.951
2014,02,08,10,26,23.81,37.630859,-119.028613,4.568
2014,02,08,10,26,27.70,37.630827,-119.028890,4.563
2014,02,08,11,01,19.46,37.631230,-119.022013,4.896
2014,02,08,11,02,06.90,37.630383,-119.022445,4.905
2014,02,08,11,26,58.30,37.629952,-119.023153,4.902
2014,02,08,11,31,14.21,37.630131,-119.022176,4.910
2014,02,08,11,42,38.15,37.629871,-119.023307,4.876
2014,02,08,11,56,18.43,37.630896,-119.021875,4.924
2014,02,08,12,13,14.12,37.630379,-119.022917,4.886
2014,02,08,12,13,29.38,37.630396,-119.022982,4.892
2014,02,08,12,14,46.54,37.630151,-119.023429,4.867
2014,02,08,12,15,09.00,37.629806,-119.021476,4.951
2014,02,08,12,21,00.11,37.629358,-119.020508,4.932
2014,02,08,12,41,06.21,37.631759,-119.023063,4.853
2014,02,08,13,04,21.40,37.631124,-119.021216,4.978
2014,02,08,13,04,24.47,37.631018,-119.021753,4.955
2014,02,08,13,06,00.59,37.635282,-119.024650,4.124
2014,02,08,13,06,47.61,37.635710,-119.023218,4.293
2014,02,08,13,07,03.06,37.635889,-119.022917,4.288
2014,02,08,13,07,13.82,37.635876,-119.022827,4.283
2014,02,08,13,07,34.96,37.635059,-119.024048,4.322
2014,02,08,13,08,28.67,37.635649,-119.024536,4.071
2014,02,08,13,10,08.59,37.635616,-119.024097,4.112
2014,02,08,13,13,13.46,37.633846,-119.024829,4.457
2014,02,08,13,14,36.67,37.635771,-119.021794,4.413
2014,02,08,13,16,34.27,37.635299,-119.022314,4.437
2014,02,08,13,17,51.92,37.635034,-119.022982,4.648
2014,02,08,13,18,17.37,37.636796,-119.020882,4.465
2014,02,08,13,18,34.54,37.636662,-119.020996,4.464
2014,02,08,13,18,51.11,37.636686,-119.021004,4.489
2014,02,08,13,19,05.34,37.636979,-119.020728,4.433
2014,02,08,13,19,50.71,37.635144,-119.022038,4.466
2014,02,08,13,21,58.53,37.634762,-119.026278,4.287
2014,02,08,13,32,23.54,37.636971,-119.023413,4.196
2014,02,08,13,33,34.52,37.634416,-119.030298,4.379
2014,02,08,13,33,43.53,37.632727,-119.028727,4.422
2014,02,08,13,36,58.56,37.631616,-119.022144,4.866
2014,02,08,13,38,08.95,37.634721,-119.023413,4.393
2014,02,08,13,39,41.42,37.631531,-119.022054,4.896
2014,02,08,13,39,52.37,37.635669,-119.021582,4.726
2014,02,08,13,40,13.41,37.635327,-119.021419,4.686
2014,02,08,13,42,15.52,37.635893,-119.024365,4.200
2014,02,08,13,42,39.31,37.631022,-119.020573,4.896
2014,02,08,13,42,56.22,37.631266,-119.022550,4.791
2014,02,08,13,43,56.71,37.636182,-119.019417,4.268
2014,02,08,13,43,59.94,37.636039,-119.019556,4.243
2014,02,08,13,44,08.86,37.636214,-119.019149,4.283
2014,02,08,13,44,26.70,37.636031,-119.019027,4.230
2014,02,08,13,44,31.62,37.635103,-119.019979,4.219
2014,02,08,13,44,37.18,37.634705,-119.020858,4.230
2014,02,08,13,44,55.19,37.634265,-119.020915,4.207
2014,02,08,13,45,11.70,37.634513,-119.021240,4.224
2014,02,08,13,46,17.70,37.635815,-119.018921,4.241
2014,02,08,13,46,40.25,37.634627,-119.020158,4.192
2014,02,08,13,46,57.00,37.632214,-119.022559,4.896
2014,02,08,13,47,21.79,37.633724,-119.021753,4.183
2014,02,08,13,47,26.69,37.633972,-119.022021,4.200
2014,02,08,13,47,58.77,37.634066,-119.022095,4.187
2014,02,08,13,48,13.43,37.631917,-119.023429,4.950
2014,02,08,13,51,34.13,37.635128,-119.022290,4.388
2014,02,08,13,54,00.06,37.635868,-119.022616,4.308
2014,02,08,13,54,27.62,37.634058,-119.022371,4.184
2014,02,08,14,01,39.58,37.635046,-119.021916,4.197
2014,02,08,14,09,10.26,37.633464,-119.021875,4.959
2014,02,08,14,09,52.43,37.632145,-119.028955,4.487
2014,02,08,14,37,08.33,37.633264,-119.022803,4.703
2014,02,08,14,42,19.76,37.634111,-119.021981,4.201
2014,02,08,14,55,31.56,37.634448,-119.028947,4.187
2014,02,08,15,05,11.79,37.635160,-119.023405,4.211
2014,02,08,15,15,01.85,37.633301,-119.026156,4.406
2014,02,08,15,15,44.30,37.629753,-119.022957,5.007
2014,02,08,15,18,27.50,37.630192,-119.022282,4.927
2014,02,08,15,25,44.48,37.630489,-119.022070,4.921
2014,02,08,15,49,29.49,37.630046,-119.022298,4.893
2014,02,08,15,53,49.86,37.633785,-119.022713,4.774
2014,02,08,16,11,28.21,37.628890,-119.021525,5.117
2014,02,08,16,15,11.40,37.630103,-119.022624,5.017
2014,02,08,16,26,40.10,37.629614,-119.022469,4.920
2014,02,08,16,32,10.33,37.629993,-119.022819,5.029
2014,02,08,16,38,42.49,37.629875,-119.021859,4.929
2014,02,08,16,46,11.11,37.630750,-119.020353,4.886
2014,02,08,16,50,02.89,37.629236,-119.023177,4.984
2014,02,08,16,52,58.42,37.633183,-119.023657,4.673
2014,02,08,16,56,44.36,37.629407,-119.022323,4.993
2014,02,08,16,57,26.13,37.633350,-119.023315,4.695
2014,02,08,17,27,13.24,37.633236,-119.022078,4.709
2014,02,08,18,06,51.60,37.632243,-119.021688,4.949
2014,02,08,18,07,30.52,37.631222,-119.021769,4.864
2014,02,08,18,07,37.16,37.631026,-119.022127,4.894
2014,02,08,18,07,54.38,37.631222,-119.021867,4.874
2014,02,08,18,45,06.00,37.629919,-119.020809,4.929
2014,02,08,18,45,49.44,37.630265,-119.021313,4.914
2014,02,08,18,49,14.40,37.629956,-119.020923,4.937
2014,02,08,18,51,33.16,37.634778,-119.024479,4.399
2014,02,08,18,51,59.16,37.634770,-119.024373,4.421
2014,02,08,18,52,38.20,37.634896,-119.023934,4.443
2014,02,08,18,54,11.48,37.631812,-119.021460,4.862
2014,02,08,18,55,14.76,37.630819,-119.022493,4.849
2014,02,08,18,59,15.82,37.632271,-119.020874,4.943
2014,02,08,18,59,54.42,37.629594,-119.023193,5.030
2014,02,08,19,00,01.78,37.629834,-119.022909,5.010
2014,02,08,19,02,32.32,37.628158,-119.021061,5.064
2014,02,08,19,02,44.24,37.632642,-119.021346,4.931
2014,02,08,19,03,58.40,37.630107,-119.022868,4.943
2014,02,08,19,04,08.78,37.629887,-119.023267,4.961
2014,02,08,19,04,24.12,37.629175,-119.023608,4.870
2014,02,08,19,04,41.98,37.629915,-119.020858,4.943
2014,02,08,19,05,07.00,37.628841,-119.024170,4.892
2014,02,08,19,07,04.00,37.631413,-119.022827,4.743
2014,02,08,19,08,41.02,37.627795,-119.021110,5.160
2014,02,08,19,09,41.36,37.627645,-119.021118,5.083
2014,02,08,19,09,53.48,37.627852,-119.021257,5.046
2014,02,08,19,10,02.80,37.627222,-119.021167,5.072
2014,02,08,19,10,19.18,37.627608,-119.021240,5.153
2014,02,08,19,10,24.36,37.627580,-119.021167,5.066
2014,02,08,19,10,35.24,37.626660,-119.021834,5.176
2014,02,08,19,10,42.30,37.626575,-119.021777,5.165
2014,02,08,19,10,46.40,37.629696,-119.020947,4.948
2014,02,08,19,11,27.44,37.628141,-119.020972,5.078
2014,02,08,19,11,33.12,37.626721,-119.021672,5.072
2014,02,08,19,11,45.82,37.626477,-119.021867,5.106
2014,02,08,19,12,17.52,37.627498,-119.021175,5.082
2014,02,08,19,12,40.88,37.626937,-119.021395,5.027
2014,02,08,19,13,44.24,37.633850,-119.021639,4.875
2014,02,08,19,14,27.24,37.629777,-119.020850,4.939
2014,02,08,19,14,58.28,37.626758,-119.020947,5.067
2014,02,08,19,15,00.00,37.626872,-119.020939,5.072
2014,02,08,19,15,37.40,37.629663,-119.020247,4.951
2014,02,08,19,15,55.08,37.633712,-119.021623,4.870
2014,02,08,19,15,59.26,37.633809,-119.021598,4.870
2014,02,08,19,16,06.00,37.633651,-119.021729,4.859
2014,02,08,19,16,10.30,37.633374,-119.022160,4.851
2014,02,08,19,16,54.44,37.633492,-119.022038,4.872
2014,02,08,19,17,30.40,37.633797,-119.021696,4.899
2014,02,08,19,18,28.36,37.634387,-119.020874,4.937
2014,02,08,19,30,04.16,37.626668,-119.022876,5.204
2014,02,08,19,30,50.36,37.633895,-119.021615,4.847
2014,02,08,19,35,03.00,37.631079,-119.021289,4.941
2014,02,08,19,37,29.42,37.626961,-119.020947,5.170
2014,02,08,19,39,14.08,37.628475,-119.020955,4.990
2014,02,08,19,41,24.52,37.634436,-119.020858,4.682
2014,02,08,19,41,59.32,37.626367,-119.022152,5.236
2014,02,08,19,44,32.44,37.630351,-119.020182,4.806
2014,02,08,19,46,02.00,37.629582,-119.020898,4.951
2014,02,08,19,54,07.60,37.628158,-119.020907,5.082
2014,02,08,19,55,20.40,37.630481,-119.022648,4.911
2014,02,08,20,00,17.36,37.633126,-119.022347,4.789
2014,02,08,20,00,48.44,37.633154,-119.022266,4.805
2014,02,08,20,10,17.48,37.629167,-119.022713,4.981
2014,02,08,20,18,26.10,37.626823,-119.021785,5.158
2014,02,08,20,21,16.34,37.626872,-119.020785,5.171
2014,02,08,20,22,21.36,37.627096,-119.020858,5.087
2014,02,08,20,23,52.44,37.627128,-119.020313,5.118
2014,02,08,20,24,05.00,37.627079,-119.020313,5.097
2014,02,08,20,30,37.24,37.633171,-119.021151,4.938
2014,02,08,20,36,53.44,37.635103,-119.020142,4.759
2014,02,08,20,37,13.16,37.636084,-119.019084,4.754
2014,02,08,20,37,49.36,37.633333,-119.022054,4.839
2014,02,08,20,38,29.24,37.634131,-119.021077,4.845
2014,02,08,20,45,29.24,37.634106,-119.021419,4.827
2014,02,08,20,46,11.08,37.634131,-119.021419,4.707
2014,02,08,20,46,22.42,37.634570,-119.020711,4.712
2014,02,08,20,46,34.00,37.633993,-119.021297,4.750
2014,02,08,20,46,53.28,37.633244,-119.022087,4.761
2014,02,08,20,52,11.36,37.625981,-119.022241,5.125
2014,02,08,21,00,59.48,37.631104,-119.020264,4.886
2014,02,08,21,05,16.24,37.628601,-119.024170,4.894
2014,02,08,21,10,01.00,37.629301,-119.023112,4.912
2014,02,08,21,10,12.08,37.629146,-119.023551,4.876
2014,02,08,21,10,21.28,37.628682,-119.024211,4.946
2014,02,08,21,15,01.00,37.632043,-119.021549,4.938
2014,02,08,21,22,03.00,37.633643,-119.022095,4.853
2014,02,08,21,30,05.02,37.634460,-119.020988,4.608
2014,02,08,21,32,03.00,37.629126,-119.020964,4.987
2014,02,08,21,40,35.76,37.632198,-119.020898,4.943
2014,02,08,21,47,32.44,37.633028,-119.021297,4.913
2014,02,08,21,52,33.96,37.630241,-119.022168,4.913
2014,02,08,21,52,51.20,37.633610,-119.022078,4.899
2014,02,08,21,58,35.00,37.632227,-119.020923,4.950
2014,02,08,21,59,21.12,37.632117,-119.020923,4.938
2014,02,08,22,01,08.00,37.628943,-119.021289,5.005
2014,02,08,22,01,15.16,37.632288,-119.021240,4.932
2014,02,08,22,07,05.00,37.631714,-119.021672,4.949
2014,02,08,22,07,36.52,37.632113,-119.020744,4.928
2014,02,08,22,10,34.40,37.628316,-119.019702,4.983
2014,02,08,22,43,51.76,37.631844,-119.028296,4.561
2014,02,08,23,11,01.00,37.632255,-119.021729,4.966
2014,02,08,23,49,36.92,37.631779,-119.021981,4.891
2014,02,09,00,11,48.60,37.631889,-119.021761,4.964
2014,02,09,00,12,25.09,37.630343,-119.023283,4.832
2014,02,09,00,29,12.37,37.629875,-119.020752,4.927
2014,02,09,01,11,05.90,37.632751,-119.021257,4.885
2014,02,09,01,13,49.06,37.627751,-119.020174,4.968
2014,02,09,01,16,16.17,37.627730,-119.020207,4.978
2014,02,09,01,19,51.97,37.629700,-119.022640,5.045
2014,02,09,01,30,32.48,37.630070,-119.024235,4.756
2014,02,09,01,34,19.68,37.629875,-119.024064,4.850
2014,02,09,01,45,17.13,37.631181,-119.021395,4.952
2014,02,09,01,48,08.01,37.633000,-119.021908,4.778
2014,02,09,01,54,14.44,37.628149,-119.025960,4.936
2014,02,09,01,54,37.08,37.628426,-119.025610,4.930
2014,02,09,02,03,08.64,37.630929,-119.027913,4.597
2014,02,09,02,13,23.09,37.629427,-119.022502,4.976
2014,02,09,02,25,39.67,37.629883,-119.024341,4.792
2014,02,09,02,35,40.08,37.631856,-119.021493,4.910
2014,02,09,02,39,24.43,37.631506,-119.021712,4.881
2014,02,09,02,49,18.45,37.630668,-119.023755,4.779
2014,02,09,02,55,54.98,37.629842,-119.023193,4.886
2014,02,09,02,57,00.89,37.633683,-119.021590,4.918
2014,02,09,03,01,41.18,37.632796,-119.020475,4.904
2014,02,09,03,10,06.00,37.632332,-119.021826,4.904
2014,02,09,03,13,38.24,37.631624,-119.021427,5.053
2014,02,09,03,18,00.12,37.631445,-119.023372,4.719
2014,02,09,03,18,14.14,37.631266,-119.023560,4.769
2014,02,09,03,18,29.49,37.631331,-119.023722,4.759
2014,02,09,03,21,25.31,37.631356,-119.022957,4.822
2014,02,09,03,21,44.58,37.630794,-119.022892,4.837
2014,02,09,03,22,28.55,37.631563,-119.023267,4.730
2014,02,09,03,25,04.12,37.631120,-119.024585,4.739
2014,02,09,03,27,16.28,37.630729,-119.023901,4.784
2014,02,09,03,27,26.65,37.630554,-119.024251,4.811
2014,02,09,03,35,06.01,37.632499,-119.021989,4.888
2014,02,09,03,46,00.78,37.628198,-119.020850,5.108
2014,02,09,03,53,02.00,37.626510,-119.031494,4.782
2014,02,09,03,53,37.90,37.626375,-119.031551,4.794
2014,02,09,03,55,09.00,37.626282,-119.031527,4.796
2014,02,09,03,55,41.43,37.626176,-119.031592,4.792
2014,02,09,03,56,21.08,37.626042,-119.031665,4.808
2014,02,09,04,00,55.46,37.631034,-119.022005,4.888
2014,02,09,04,00,59.74,37.630444,-119.022192,4.914
2014,02,09,04,02,31.27,37.631270,-119.022388,4.836
2014,02,09,04,02,53.46,37.631531,-119.022534,4.777
2014,02,09,04,03,25.71,37.626497,-119.031543,4.788
2014,02,09,04,03,38.51,37.632552,-119.021159,4.907
2014,02,09,04,06,35.89,37.626164,-119.031665,4.799
2014,02,09,04,08,35.38,37.626383,-119.031543,4.792
2014,02,09,04,09,17.07,37.626054,-119.031641,4.802
2014,02,09,04,18,32.59,37.631372,-119.022982,4.774
2014,02,09,04,23,34.90,37.626082,-119.031673,4.809
2014,02,09,04,24,38.33,37.629403,-119.024593,4.853
2014,02,09,04,50,07.11,37.630017,-119.022078,4.886
2014,02,09,04,52,10.60,37.630290,-119.023063,4.878
2014,02,09,05,03,09.00,37.630880,-119.023226,4.955
2014,02,09,05,04,06.00,37.631763,-119.021297,4.930
2014,02,09,05,05,57.47,37.629431,-119.023877,4.881
2014,02,09,05,06,03.22,37.631828,-119.022437,4.753
2014,02,09,05,06,19.17,37.631694,-119.022542,4.740
2014,02,09,05,09,50.35,37.631795,-119.022990,4.722
2014,02,09,05,14,49.34,37.629822,-119.025537,4.756
2014,02,09,05,19,48.45,37.632723,-119.021330,4.934
2014,02,09,05,20,38.61,37.630029,-119.019385,5.092
2014,02,09,05,22,25.49,37.632804,-119.020801,4.883
2014,02,09,05,22,29.49,37.631661,-119.020874,4.876
2014,02,09,05,45,18.32,37.632186,-119.021981,4.911
2014,02,09,05,58,35.47,37.631783,-119.021558,4.919
2014,02,09,06,11,20.09,37.630330,-119.022087,4.905
2014,02,09,06,24,12.28,37.632865,-119.021200,4.764
2014,02,09,06,29,53.93,37.633683,-119.019572,4.914
2014,02,09,06,29,59.40,37.632585,-119.021883,4.893
2014,02,09,07,01,08.00,37.631160,-119.021777,4.861
2014,02,09,07,02,23.49,37.631616,-119.021126,4.914
2014,02,09,07,04,54.64,37.633842,-119.023511,4.607
2014,02,09,07,17,44.39,37.631567,-119.022005,4.894
2014,02,09,07,48,13.41,37.633879,-119.021598,4.720
2014,02,09,07,49,33.52,37.632186,-119.021004,4.827
2014,02,09,07,53,10.58,37.631209,-119.020483,4.887
2014,02,09,07,55,07.00,37.630318,-119.023454,4.880
2014,02,09,07,55,24.32,37.630164,-119.023584,4.906
2014,02,09,07,58,07.90,37.629028,-119.025301,4.908
2014,02,09,07,58,27.39,37.628784,-119.025618,4.932
2014,02,09,07,58,51.40,37.628805,-119.025602,4.916
2014,02,09,07,59,49.42,37.628902,-119.025374,4.889
2014,02,09,08,09,24.20,37.632296,-119.020907,4.846
2014,02,09,08,11,00.89,37.630233,-119.023372,4.927
2014,02,09,08,21,28.31,37.632581,-119.021053,4.835
2014,02,09,08,22,59.15,37.628971,-119.018905,5.087
2014,02,09,08,44,23.76,37.627881,-119.031746,4.787
2014,02,09,08,49,38.35,37.630115,-119.027498,4.662
2014,02,09,08,49,49.64,37.630310,-119.027376,4.659
2014,02,09,09,05,09.01,37.627124,-119.020744,4.985
2014,02,09,09,13,21.33,37.625887,-119.022380,5.153
2014,02,09,09,18,44.21,37.629419,-119.023332,4.979
2014,02,09,09,19,48.72,37.629716,-119.021956,4.934
2014,02,09,09,28,17.73,37.627437,-119.020459,4.966
2014,02,09,09,30,40.50,37.632129,-119.021729,4.932
2014,02,09,09,39,13.20,37.630200,-119.022103,4.866
2014,02,09,09,56,38.33,37.631649,-119.020793,4.843
2014,02,09,10,40,59.79,37.630115,-119.022713,4.858
2014,02,09,11,19,54.48,37.630094,-119.021997,4.925
2014,02,09,11,31,32.44,37.629529,-119.020378,4.997
2014,02,09,11,32,12.21,37.631010,-119.021289,4.933
2014,02,09,11,39,42.18,37.629211,-119.021639,5.010
2014,02,09,11,41,09.00,37.630831,-119.021216,4.918
2014,02,09,11,45,58.44,37.631014,-119.021761,4.965
2014,02,09,11,55,11.13,37.631791,-119.021769,4.891
2014,02,09,11,59,26.27,37.630587,-119.021940,4.861
2014,02,09,12,00,01.01,37.630538,-119.021948,4.882
2014,02,09,12,14,21.38,37.625960,-119.022388,5.148
2014,02,09,12,16,53.18,37.632585,-119.021582,4.904
2014,02,09,12,30,06.00,37.632308,-119.021639,4.946
2014,02,09,12,34,18.55,37.632446,-119.021598,4.944
2014,02,09,13,12,58.31,37.630343,-119.021818,4.919
2014,02,09,13,13,25.60,37.631030,-119.021053,4.878
2014,02,09,13,21,21.85,37.632711,-119.022323,4.809
2014,02,09,13,53,51.11,37.632491,-119.021598,4.877
2014,02,09,14,09,03.12,37.630216,-119.023812,4.765
2014,02,09,15,02,18.54,37.631820,-119.021663,4.909
2014,02,09,15,23,00.00,37.631401,-119.020874,4.870
2014,02,09,15,49,15.50,37.630949,-119.021623,4.940
2014,02,09,15,51,05.00,37.631319,-119.019499,4.909
2014,02,09,16,00,40.35,37.628861,-119.023250,4.986
2014,02,09,16,01,42.16,37.631104,-119.019670,4.923
2014,02,09,16,02,54.25,37.631340,-119.018783,4.850
2014,02,09,16,09,55.18,37.629561,-119.022005,4.930
2014,02,09,16,12,05.11,37.633317,-119.022013,4.851
2014,02,09,16,48,54.14,37.629049,-119.020329,5.102
2014,02,09,16,52,20.50,37.630400,-119.023999,4.801
2014,02,09,16,59,43.37,37.630469,-119.021737,4.861
2014,02,09,17,00,20.60,37.632096,-119.021509,4.899
2014,02,09,17,05,59.58,37.629980,-119.025024,4.760
2014,02,09,17,09,15.08,37.632475,-119.020988,4.916
2014,02,09,17,24,02.02,37.631177,-119.022160,4.864
2014,02,09,17,39,23.28,37.632458,-119.021753,4.919
2014,02,09,18,28,30.52,37.630872,-119.020622,4.878
2014,02,09,18,31,18.04,37.630196,-119.021834,4.900
2014,02,09,18,34,28.92,37.630375,-119.022103,4.891
2014,02,09,18,35,50.24,37.630530,-119.022152,4.866
2014,02,09,18,52,40.32,37.629582,-119.023657,4.879
2014,02,09,18,53,19.32,37.630859,-119.025334,4.632
2014,02,09,18,54,23.44,37.632288,-119.022021,4.921
2014,02,09,18,54,33.72,37.630147,-119.022013,4.919
2014,02,09,18,54,54.48,37.630013,-119.022127,4.946
2014,02,09,18,58,56.40,37.632910,-119.021517,4.905
2014,02,09,19,02,28.24,37.630001,-119.023275,4.890
2014,02,09,19,06,52.40,37.632316,-119.021240,4.913
2014,02,09,19,08,09.80,37.627315,-119.021322,5.093
2014,02,09,19,08,53.68,37.630143,-119.030941,4.662
2014,02,09,19,10,15.50,37.629997,-119.030843,4.644
2014,02,09,19,12,09.00,37.629350,-119.022217,4.937
2014,02,09,19,21,00.00,37.631494,-119.021151,4.933
2014,02,09,19,52,03.00,37.629944,-119.022119,4.877
2014,02,09,19,59,26.40,37.628109,-119.020955,5.044
2014,02,09,19,59,51.24,37.630330,-119.022550,4.907
2014,02,09,20,09,02.24,37.629871,-119.021216,4.716
2014,02,09,20,10,56.68,37.629366,-119.021151,4.732
2014,02,09,20,11,16.60,37.631661,-119.021720,4.952
2014,02,09,20,12,08.00,37.631694,-119.021688,4.918
2014,02,09,20,21,35.30,37.632743,-119.021427,4.941
2014,02,09,20,30,09.00,37.632288,-119.021720,4.963
2014,02,09,20,30,45.40,37.632414,-119.021639,4.941
2014,02,09,20,32,40.52,37.631087,-119.020760,4.896
2014,02,09,20,49,09.00,37.631986,-119.020150,4.856
2014,02,09,20,52,37.80,37.630363,-119.022762,4.882
2014,02,09,20,52,49.48,37.630363,-119.022876,4.865
2014,02,09,21,09,04.78,37.629700,-119.023153,4.994
2014,02,09,21,12,36.16,37.629887,-119.022965,4.974
2014,02,09,21,14,53.00,37.630957,-119.030428,4.578
2014,02,09,21,15,01.64,37.630884,-119.030347,4.576
2014,02,09,21,16,23.48,37.629696,-119.023275,4.925
2014,02,09,21,25,17.46,37.629781,-119.022111,5.002
2014,02,09,21,30,55.56,37.631889,-119.020011,4.807
2014,02,09,21,39,24.18,37.630986,-119.020785,4.883
